"Eastern Date Hour","Eastern Date Hour Time Zone","Zone Name","Zone PTID","DAM Zonal LBMP","DAM Zonal Losses","DAM Zonal Congestion","DAM Zonal Price Version"
"2025/02/15 18:00:00","EST","O H","61846","74.57","-6.69","-12.28","1"
"2025/02/15 18:00:00","EST","PJM","61847","81.04","-0.55","-12.61","1"
"2025/02/15 18:00:00","EST","WEST","61752","76.08","-6.21","-13.3","1"
"2025/02/15 19:00:00","EST","CAPITL","61757","199.82","3.95","-134.2","1"
"2025/02/15 19:00:00","EST","CENTRL","61754","74.78","-0.06","-13.18","1"
"2025/02/15 19:00:00","EST","DUNWOD","61760","143.33","4.87","-76.8","1"
"2025/02/15 19:00:00","EST","GENESE","61753","69.09","-2.34","-9.77","1"
"2025/02/15 19:00:00","EST","H Q","61844","60.31","-1.36","0","1"
"2025/02/15 19:00:00","EST","HUD VL","61758","142.84","4.2","-76.98","1"
"2025/02/15 19:00:00","EST","LONGIL","61762","176.14","6.23","-108.25","1"
"2025/02/15 19:00:00","EST","MHK VL","61756","84.2","2.9","-19.64","1"
"2025/02/15 19:00:00","EST","MILLWD","61759","143.72","4.81","-77.24","1"
"2025/02/15 19:00:00","EST","N.Y.C.","61761","159.86","5.18","-93.02","1"
"2025/02/15 19:00:00","EST","NORTH","61755","60.61","-1.05","0","1"
"2025/02/15 19:00:00","EST","NPX","61845","160.56","3.82","-95.08","1"
"2025/02/15 19:00:00","EST","O H","61846","67.68","-5.73","-11.75","1"
"2025/02/15 19:00:00","EST","PJM","61847","75.85","-0.43","-14.62","1"
"2025/02/15 19:00:00","EST","WEST","61752","69.01","-5.37","-12.72","1"
"2025/02/15 20:00:00","EST","CAPITL","61757","187.48","4.41","-113.08","1"
"2025/02/15 20:00:00","EST","CENTRL","61754","80.07","-0.28","-10.35","1"
"2025/02/15 20:00:00","EST","DUNWOD","61760","135.46","5.46","-60","1"
"2025/02/15 20:00:00","EST","GENESE","61753","74.63","-3.01","-7.64","1"
"2025/02/15 20:00:00","EST","H Q","61844","68.59","-1.4","0","1"
"2025/02/15 20:00:00","EST","HUD VL","61758","135.01","4.62","-60.4","1"
"2025/02/15 20:00:00","EST","LONGIL","61762","168.05","6.79","-91.27","1"
"2025/02/15 20:00:00","EST","MHK VL","61756","89.04","3.15","-15.9","1"
"2025/02/15 20:00:00","EST","MILLWD","61759","135.74","5.39","-60.36","1"
"2025/02/15 20:00:00","EST","N.Y.C.","61761","147.66","5.95","-71.73","1"
"2025/02/15 20:00:00","EST","NORTH","61755","69.22","-0.77","0","1"
"2025/02/15 20:00:00","EST","NPX","61845","150.4","4.27","-76.14","1"
"2025/02/15 20:00:00","EST","O H","61846","72.34","-6.86","-9.2","1"
"2025/02/15 20:00:00","EST","PJM","61847","73.02","-0.56","-3.59","1"
"2025/02/15 20:00:00","EST","WEST","61752","73.59","-6.37","-9.97","1"
"2025/02/15 21:00:00","EST","CAPITL","61757","176.5","3.41","-117.24","1"
"2025/02/15 21:00:00","EST","CENTRL","61754","64.89","-0.61","-9.66","1"
"2025/02/15 21:00:00","EST","DUNWOD","61760","123.4","4.24","-63.31","1"
"2025/02/15 21:00:00","EST","GENESE","61753","57.91","-3.13","-5.19","1"
"2025/02/15 21:00:00","EST","H Q","61844","55.01","-0.84","0","1"
"2025/02/15 21:00:00","EST","HUD VL","61758","123.04","3.52","-63.67","1"
"2025/02/15 21:00:00","EST","LONGIL","61762","151.08","5.48","-89.76","1"
"2025/02/15 21:00:00","EST","MHK VL","61756","75.92","2.35","-17.73","1"
"2025/02/15 21:00:00","EST","MILLWD","61759","123.61","4.07","-63.69","1"
"2025/02/15 21:00:00","EST","N.Y.C.","61761","128.14","4.58","-67.72","1"
"2025/02/15 21:00:00","EST","NORTH","61755","55.57","-0.28","0","1"
"2025/02/15 21:00:00","EST","NPX","61845","139.07","3.35","-79.87","1"
"2025/02/15 21:00:00","EST","O H","61846","55.17","-6.37","-5.69","1"
"2025/02/15 21:00:00","EST","PJM","61847","71.75","-0.9","-16.8","1"
"2025/02/15 21:00:00","EST","WEST","61752","55.63","-5.97","-5.76","1"
"2025/02/15 22:00:00","EST","CAPITL","61757","168.7","3.41","-109.44","1"
"2025/02/15 22:00:00","EST","CENTRL","61754","65.68","-0.56","-10.39","1"
"2025/02/15 22:00:00","EST","DUNWOD","61760","120.29","4.07","-60.36","1"
"2025/02/15 22:00:00","EST","GENESE","61753","60.57","-2.96","-7.68","1"
"2025/02/15 22:00:00","EST","H Q","61844","55.01","-0.84","0","1"
"2025/02/15 22:00:00","EST","HUD VL","61758","120","3.52","-60.63","1"
"2025/02/15 22:00:00","EST","LONGIL","61762","144.46","5.31","-83.31","1"
"2025/02/15 22:00:00","EST","MHK VL","61756","73.89","2.35","-15.7","1"
"2025/02/15 22:00:00","EST","MILLWD","61759","120.64","4.07","-60.72","1"
"2025/02/15 22:00:00","EST","N.Y.C.","61761","124.86","4.36","-64.66","1"
"2025/02/15 22:00:00","EST","NORTH","61755","55.62","-0.22","0","1"
"2025/02/15 22:00:00","EST","NPX","61845","134.82","3.35","-75.62","1"
"2025/02/15 22:00:00","EST","O H","61846","59.17","-5.92","-9.25","1"
"2025/02/15 22:00:00","EST","PJM","61847","67.03","-0.78","-11.97","1"
"2025/02/15 22:00:00","EST","WEST","61752","60.33","-5.53","-10.01","1"
"2025/02/15 23:00:00","EST","CAPITL","61757","139.32","3.36","-80","1"
"2025/02/15 23:00:00","EST","CENTRL","61754","66.46","-0.22","-10.72","1"
"2025/02/15 23:00:00","EST","DUNWOD","61760","123.48","3.92","-63.6","1"
"2025/02/15 23:00:00","EST","GENESE","61753","61.88","-2.13","-8.04","1"
"2025/02/15 23:00:00","EST","H Q","61844","55.01","-0.95","0","1"
"2025/02/15 23:00:00","EST","HUD VL","61758","122.05","3.3","-62.79","1"
"2025/02/15 23:00:00","EST","LONGIL","61762","136.83","5.15","-75.72","1"
"2025/02/15 23:00:00","EST","MHK VL","61756","72.53","2.4","-14.16","1"
"2025/02/15 23:00:00","EST","MILLWD","61759","123.76","3.86","-63.94","1"
"2025/02/15 23:00:00","EST","N.Y.C.","61761","127.32","4.14","-67.21","1"
"2025/02/15 23:00:00","EST","NORTH","61755","55.85","-0.11","0","1"
"2025/02/15 23:00:00","EST","NPX","61845","130.94","3.24","-71.73","1"
"2025/02/15 23:00:00","EST","O H","61846","61.17","-4.42","-9.63","1"
"2025/02/15 23:00:00","EST","PJM","61847","60.7","-0.33","-5.07","1"
"2025/02/15 23:00:00","EST","WEST","61752","62.33","-4.03","-10.4","1"
"2025/02/16 00:00:00","EST","CAPITL","61757","100.81","4.02","-32.97","1"
"2025/02/16 00:00:00","EST","CENTRL","61754","68.33","-0.38","-4.89","1"
"2025/02/16 00:00:00","EST","DUNWOD","61760","94.3","4.21","-26.26","1"
"2025/02/16 00:00:00","EST","GENESE","61753","65.67","-2.04","-3.89","1"
"2025/02/16 00:00:00","EST","H Q","61844","62.74","-1.09","0","1"
"2025/02/16 00:00:00","EST","HUD VL","61758","93.43","3.7","-25.91","1"
"2025/02/16 00:00:00","EST","LONGIL","61762","135.54","5.81","-65.91","1"
"2025/02/16 00:00:00","EST","MHK VL","61756","72.61","2.56","-6.23","1"
"2025/02/16 00:00:00","EST","MILLWD","61759","94.44","4.21","-26.4","1"
"2025/02/16 00:00:00","EST","N.Y.C.","61761","95.5","4.53","-27.14","1"
"2025/02/16 00:00:00","EST","NORTH","61755","63.57","-0.25","0","1"
"2025/02/16 00:00:00","EST","NPX","61845","136.6","3.83","-68.95","1"
"2025/02/16 00:00:00","EST","O H","61846","64","-4.34","-4.52","1"
"2025/02/16 00:00:00","EST","PJM","61847","54.61","-0.25","8.96","1"
"2025/02/16 00:00:00","EST","WEST","61752","64.75","-3.9","-4.82","1"
"2025/02/16 01:00:00","EST","CAPITL","61757","90.69","3.72","-25.98","1"
"2025/02/16 01:00:00","EST","CENTRL","61754","64.35","-0.49","-3.85","1"
"2025/02/16 01:00:00","EST","DUNWOD","61760","85.71","4.02","-20.69","1"
"2025/02/16 01:00:00","EST","GENESE","61753","61.8","-2.26","-3.06","1"
"2025/02/16 01:00:00","EST","H Q","61844","60.01","-0.98","0","1"
"2025/02/16 01:00:00","EST","HUD VL","61758","85","3.6","-20.41","1"
"2025/02/16 01:00:00","EST","LONGIL","61762","120.89","5.55","-54.35","1"
"2025/02/16 01:00:00","EST","MHK VL","61756","68.28","2.38","-4.91","1"
"2025/02/16 01:00:00","EST","MILLWD","61759","85.82","4.02","-20.81","1"
"2025/02/16 01:00:00","EST","N.Y.C.","61761","88.1","4.39","-22.72","1"
"2025/02/16 01:00:00","EST","NORTH","61755","60.81","-0.18","0","1"
"2025/02/16 01:00:00","EST","NPX","61845","134.58","3.66","-69.93","1"
"2025/02/16 01:00:00","EST","O H","61846","60.16","-4.39","-3.56","1"
"2025/02/16 01:00:00","EST","PJM","61847","50.33","-0.36","10.29","1"
"2025/02/16 01:00:00","EST","WEST","61752","60.76","-4.03","-3.8","1"
"2025/02/16 02:00:00","EST","CAPITL","61757","97.33","3.72","-32.69","1"
"2025/02/16 02:00:00","EST","CENTRL","61754","65.16","-0.61","-4.85","1"
"2025/02/16 02:00:00","EST","DUNWOD","61760","90.86","3.9","-26.04","1"
"2025/02/16 02:00:00","EST","GENESE","61753","62.4","-2.38","-3.85","1"
"2025/02/16 02:00:00","EST","H Q","61844","60.01","-0.91","0","1"
"2025/02/16 02:00:00","EST","HUD VL","61758","90.02","3.41","-25.69","1"
"2025/02/16 02:00:00","EST","LONGIL","61762","114.09","5.36","-47.81","1"
"2025/02/16 02:00:00","EST","MHK VL","61756","69.42","2.31","-6.18","1"
"2025/02/16 02:00:00","EST","MILLWD","61759","90.94","3.84","-26.18","1"
"2025/02/16 02:00:00","EST","N.Y.C.","61761","92.31","4.08","-27.31","1"
"2025/02/16 02:00:00","EST","NORTH","61755","60.86","-0.06","0","1"
"2025/02/16 02:00:00","EST","NPX","61845","133.24","3.59","-68.72","1"
"2025/02/16 02:00:00","EST","O H","61846","60.96","-4.44","-4.48","1"
"2025/02/16 02:00:00","EST","PJM","61847","48.4","-0.42","12.1","1"
"2025/02/16 02:00:00","EST","WEST","61752","61.62","-4.08","-4.78","1"
"2025/02/16 03:00:00","EST","CAPITL","61757","93.58","3.66","-29","1"
"2025/02/16 03:00:00","EST","CENTRL","61754","64.61","-0.61","-4.3","1"
"2025/02/16 03:00:00","EST","DUNWOD","61760","87.93","3.9","-23.1","1"
"2025/02/16 03:00:00","EST","GENESE","61753","61.9","-2.44","-3.42","1"
"2025/02/16 03:00:00","EST","H Q","61844","60.01","-0.91","0","1"
"2025/02/16 03:00:00","EST","HUD VL","61758","87.18","3.47","-22.79","1"
"2025/02/16 03:00:00","EST","LONGIL","61762","112.29","5.36","-46.01","1"
"2025/02/16 03:00:00","EST","MHK VL","61756","68.66","2.26","-5.48","1"
"2025/02/16 03:00:00","EST","MILLWD","61759","88.05","3.9","-23.23","1"
"2025/02/16 03:00:00","EST","N.Y.C.","61761","88.07","4.02","-23.13","1"
"2025/02/16 03:00:00","EST","NORTH","61755","60.68","-0.24","0","1"
"2025/02/16 03:00:00","EST","NPX","61845","134.58","3.59","-70.06","1"
"2025/02/16 03:00:00","EST","O H","61846","60.45","-4.44","-3.97","1"
"2025/02/16 03:00:00","EST","PJM","61847","47.9","-0.42","12.6","1"
"2025/02/16 03:00:00","EST","WEST","61752","61.08","-4.08","-4.24","1"
"2025/02/16 04:00:00","EST","CAPITL","61757","95","3.65","-30.49","1"
"2025/02/16 04:00:00","EST","CENTRL","61754","64.59","-0.79","-4.52","1"
"2025/02/16 04:00:00","EST","DUNWOD","61760","89.05","3.9","-24.29","1"
"2025/02/16 04:00:00","EST","GENESE","61753","61.84","-2.62","-3.6","1"
"2025/02/16 04:00:00","EST","H Q","61844","60.01","-0.85","0","1"
"2025/02/16 04:00:00","EST","HUD VL","61758","88.29","3.47","-23.96","1"
"2025/02/16 04:00:00","EST","LONGIL","61762","90.45","5.29","-24.3","1"
"2025/02/16 04:00:00","EST","MHK VL","61756","68.75","2.13","-5.76","1"
"2025/02/16 04:00:00","EST","MILLWD","61759","89.23","3.95","-24.42","1"
"2025/02/16 04:00:00","EST","N.Y.C.","61761","89.13","3.95","-24.31","1"
"2025/02/16 04:00:00","EST","NORTH","61755","60.68","-0.18","0","1"
"2025/02/16 04:00:00","EST","NPX","61845","134.69","3.59","-70.24","1"
"2025/02/16 04:00:00","EST","O H","61846","60.29","-4.75","-4.18","1"
"2025/02/16 04:00:00","EST","PJM","61847","49.06","-0.61","11.19","1"
"2025/02/16 04:00:00","EST","WEST","61752","60.93","-4.38","-4.46","1"
"2025/02/16 05:00:00","EST","CAPITL","61757","90.82","3.65","-26.3","1"
"2025/02/16 05:00:00","EST","CENTRL","61754","63.97","-0.79","-3.9","1"
"2025/02/16 05:00:00","EST","DUNWOD","61760","85.65","3.84","-20.95","1"
"2025/02/16 05:00:00","EST","GENESE","61753","61.41","-2.55","-3.1","1"
"2025/02/16 05:00:00","EST","H Q","61844","60.01","-0.85","0","1"
"2025/02/16 05:00:00","EST","HUD VL","61758","85","3.47","-20.67","1"
"2025/02/16 05:00:00","EST","LONGIL","61762","95","5.29","-28.85","1"
"2025/02/16 05:00:00","EST","MHK VL","61756","68.02","2.19","-4.97","1"
"2025/02/16 05:00:00","EST","MILLWD","61759","85.83","3.9","-21.07","1"
"2025/02/16 05:00:00","EST","N.Y.C.","61761","85.79","3.95","-20.98","1"
"2025/02/16 05:00:00","EST","NORTH","61755","60.74","-0.12","0","1"
"2025/02/16 05:00:00","EST","NPX","61845","136.03","3.53","-71.64","1"
"2025/02/16 05:00:00","EST","O H","61846","59.66","-4.81","-3.6","1"
"2025/02/16 05:00:00","EST","PJM","61847","49.6","-0.61","10.65","1"
"2025/02/16 05:00:00","EST","WEST","61752","60.2","-4.5","-3.84","1"
"2025/02/16 06:00:00","EST","CAPITL","61757","100.38","3.58","-36.08","1"
"2025/02/16 06:00:00","EST","CENTRL","61754","65.04","-1.03","-5.35","1"
"2025/02/16 06:00:00","EST","DUNWOD","61760","93.29","3.83","-28.74","1"
"2025/02/16 06:00:00","EST","GENESE","61753","61.82","-3.16","-4.25","1"
"2025/02/16 06:00:00","EST","H Q","61844","60","-0.73","0","1"
"2025/02/16 06:00:00","EST","HUD VL","61758","92.48","3.4","-28.35","1"
"2025/02/16 06:00:00","EST","LONGIL","61762","94.58","5.1","-28.75","1"
"2025/02/16 06:00:00","EST","MHK VL","61756","69.73","2.18","-6.82","1"
"2025/02/16 06:00:00","EST","MILLWD","61759","93.39","3.77","-28.89","1"
"2025/02/16 06:00:00","EST","N.Y.C.","61761","94.38","4.01","-29.64","1"
"2025/02/16 06:00:00","EST","NORTH","61755","60.54","-0.18","0","1"
"2025/02/16 06:00:00","EST","NPX","61845","135.44","3.46","-71.25","1"
"2025/02/16 06:00:00","EST","O H","61846","59.84","-5.83","-4.94","1"
"2025/02/16 06:00:00","EST","PJM","61847","51.14","-1.03","8.55","1"
"2025/02/16 06:00:00","EST","WEST","61752","60.47","-5.53","-5.27","1"
"2025/02/16 07:00:00","EST","CAPITL","61757","97.12","3.58","-32.89","1"
"2025/02/16 07:00:00","EST","CENTRL","61754","64.44","-1.09","-4.88","1"
"2025/02/16 07:00:00","EST","DUNWOD","61760","90.79","3.94","-26.2","1"
"2025/02/16 07:00:00","EST","GENESE","61753","61.14","-3.4","-3.88","1"
"2025/02/16 07:00:00","EST","H Q","61844","59.99","-0.67","0","1"
"2025/02/16 07:00:00","EST","HUD VL","61758","90.02","3.52","-25.84","1"
"2025/02/16 07:00:00","EST","LONGIL","61762","99.81","5.34","-33.82","1"
"2025/02/16 07:00:00","EST","MHK VL","61756","69.12","2.25","-6.22","1"
"2025/02/16 07:00:00","EST","MILLWD","61759","91","4","-26.34","1"
"2025/02/16 07:00:00","EST","N.Y.C.","61761","92.36","4.24","-27.46","1"
"2025/02/16 07:00:00","EST","NORTH","61755","60.53","-0.12","0","1"
"2025/02/16 07:00:00","EST","NPX","61845","134.88","3.52","-70.71","1"
"2025/02/16 07:00:00","EST","O H","61846","58.85","-6.31","-4.51","1"
"2025/02/16 07:00:00","EST","PJM","61847","52.93","-1.09","6.64","1"
"2025/02/16 07:00:00","EST","WEST","61752","59.52","-5.94","-4.81","1"
"2025/02/16 08:00:00","EST","CAPITL","61757","99.02","5.59","-0.17","1"
"2025/02/16 08:00:00","EST","CENTRL","61754","90.75","-2.51","0","1"
"2025/02/16 08:00:00","EST","DUNWOD","61760","99.46","6.15","-0.05","1"
"2025/02/16 08:00:00","EST","GENESE","61753","86.26","-7","0","1"
"2025/02/16 08:00:00","EST","H Q","61844","92.7","-0.56","0","1"
"2025/02/16 08:00:00","EST","HUD VL","61758","98.9","5.59","-0.05","1"
"2025/02/16 08:00:00","EST","LONGIL","61762","125.64","8.3","-24.09","1"
"2025/02/16 08:00:00","EST","MHK VL","61756","96.45","3.17","-0.02","1"
"2025/02/16 08:00:00","EST","MILLWD","61759","99.46","6.15","-0.05","1"
"2025/02/16 08:00:00","EST","N.Y.C.","61761","100.35","6.62","-0.47","1"
"2025/02/16 08:00:00","EST","NORTH","61755","92.88","-0.37","0","1"
"2025/02/16 08:00:00","EST","NPX","61845","144.17","5.41","-45.51","1"
"2025/02/16 08:00:00","EST","O H","61846","81.31","-11.94","0.01","1"
"2025/02/16 08:00:00","EST","PJM","61847","54.22","-2.05","36.98","1"
"2025/02/16 08:00:00","EST","WEST","61752","82.71","-10.54","0.01","1"
"2025/02/16 09:00:00","EST","CAPITL","61757","153.6","5.84","-52.1","1"
"2025/02/16 09:00:00","EST","CENTRL","61754","93.19","-2.49","-0.02","1"
"2025/02/16 09:00:00","EST","DUNWOD","61760","108.28","6.51","-6.12","1"
"2025/02/16 09:00:00","EST","GENESE","61753","88.49","-7.18","-0.01","1"
"2025/02/16 09:00:00","EST","H Q","61844","94.99","-0.66","0","1"
"2025/02/16 09:00:00","EST","HUD VL","61758","108.65","5.64","-7.36","1"
"2025/02/16 09:00:00","EST","LONGIL","61762","145.2","8.61","-40.94","1"
"2025/02/16 09:00:00","EST","MHK VL","61756","102.64","3.25","-3.73","1"
"2025/02/16 09:00:00","EST","MILLWD","61759","108.26","6.41","-6.19","1"
"2025/02/16 09:00:00","EST","N.Y.C.","61761","108.57","6.79","-6.12","1"
"2025/02/16 09:00:00","EST","NORTH","61755","95.18","-0.48","0","1"
"2025/02/16 09:00:00","EST","NPX","61845","146.3","5.64","-45","1"
"2025/02/16 09:00:00","EST","O H","61846","83.42","-12.24","-0.01","1"
"2025/02/16 09:00:00","EST","PJM","61847","58.22","-2.01","35.42","1"
"2025/02/16 09:00:00","EST","WEST","61752","84.95","-10.71","-0.01","1"
"2025/02/16 10:00:00","EST","CAPITL","61757","156.66","5.84","-55.06","1"
"2025/02/16 10:00:00","EST","CENTRL","61754","96.14","-2.39","-2.77","1"
"2025/02/16 10:00:00","EST","DUNWOD","61760","116.55","6.51","-14.28","1"
"2025/02/16 10:00:00","EST","GENESE","61753","90.58","-7.28","-2.11","1"
"2025/02/16 10:00:00","EST","H Q","61844","94.99","-0.77","0","1"
"2025/02/16 10:00:00","EST","HUD VL","61758","116.51","5.55","-15.2","1"
"2025/02/16 10:00:00","EST","LONGIL","61762","152.88","8.52","-48.6","1"
"2025/02/16 10:00:00","EST","MHK VL","61756","105.01","3.55","-5.71","1"
"2025/02/16 10:00:00","EST","MILLWD","61759","116.56","6.42","-14.38","1"
"2025/02/16 10:00:00","EST","N.Y.C.","61761","116.84","6.8","-14.28","1"
"2025/02/16 10:00:00","EST","NORTH","61755","95.09","-0.67","0","1"
"2025/02/16 10:00:00","EST","NPX","61845","155","5.55","-53.69","1"
"2025/02/16 10:00:00","EST","O H","61846","86.07","-12.16","-2.48","1"
"2025/02/16 10:00:00","EST","PJM","61847","59.62","-1.91","34.22","1"
"2025/02/16 10:00:00","EST","WEST","61752","87.78","-10.63","-2.66","1"
"2025/02/16 11:00:00","EST","CAPITL","61757","157.42","5.85","-55.62","1"
"2025/02/16 11:00:00","EST","CENTRL","61754","96.48","-2.11","-2.64","1"
"2025/02/16 11:00:00","EST","DUNWOD","61760","116.54","6.62","-13.98","1"
"2025/02/16 11:00:00","EST","GENESE","61753","91.15","-6.81","-2.01","1"
"2025/02/16 11:00:00","EST","H Q","61844","94.99","-0.96","0","1"
"2025/02/16 11:00:00","EST","HUD VL","61758","116.45","5.56","-14.93","1"
"2025/02/16 11:00:00","EST","LONGIL","61762","152.81","8.64","-48.22","1"
"2025/02/16 11:00:00","EST","MHK VL","61756","105.07","3.45","-5.67","1"
"2025/02/16 11:00:00","EST","MILLWD","61759","116.56","6.53","-14.08","1"
"2025/02/16 11:00:00","EST","N.Y.C.","61761","116.85","6.91","-13.98","1"
"2025/02/16 11:00:00","EST","NORTH","61755","95.08","-0.87","0","1"
"2025/02/16 11:00:00","EST","NPX","61845","156","5.66","-54.39","1"
"2025/02/16 11:00:00","EST","O H","61846","86.51","-11.81","-2.36","1"
"2025/02/16 11:00:00","EST","PJM","61847","56.5","-1.83","37.62","1"
"2025/02/16 11:00:00","EST","WEST","61752","88.03","-10.46","-2.53","1"
"2025/02/16 12:00:00","EST","CAPITL","61757","170","5.85","-68.3","1"
"2025/02/16 12:00:00","EST","CENTRL","61754","96.7","-2.39","-3.24","1"
"2025/02/16 12:00:00","EST","DUNWOD","61760","119.91","6.91","-17.15","1"
"2025/02/16 12:00:00","EST","GENESE","61753","90.74","-7.57","-2.46","1"
"2025/02/16 12:00:00","EST","H Q","61844","94.99","-0.86","0","1"
"2025/02/16 12:00:00","EST","HUD VL","61758","119.93","5.75","-18.32","1"
"2025/02/16 12:00:00","EST","LONGIL","61762","152.1","8.81","-47.43","1"
"2025/02/16 12:00:00","EST","MHK VL","61756","106.16","3.35","-6.95","1"
"2025/02/16 12:00:00","EST","MILLWD","61759","119.94","6.81","-17.28","1"
"2025/02/16 12:00:00","EST","N.Y.C.","61761","120.2","7.19","-17.15","1"
"2025/02/16 12:00:00","EST","NORTH","61755","94.99","-0.86","0","1"
"2025/02/16 12:00:00","EST","NPX","61845","156.53","5.75","-54.92","1"
"2025/02/16 12:00:00","EST","O H","61846","85.91","-12.84","-2.9","1"
"2025/02/16 12:00:00","EST","PJM","61847","55.6","-1.82","38.43","1"
"2025/02/16 12:00:00","EST","WEST","61752","88.13","-10.83","-3.11","1"
"2025/02/16 13:00:00","EST","CAPITL","61757","155.69","5.75","-54.18","1"
"2025/02/16 13:00:00","EST","CENTRL","61754","96.34","-2.49","-3.07","1"
"2025/02/16 13:00:00","EST","DUNWOD","61760","117.5","6.7","-15.04","1"
"2025/02/16 13:00:00","EST","GENESE","61753","90.15","-7.95","-2.34","1"
"2025/02/16 13:00:00","EST","H Q","61844","94.99","-0.77","0","1"
"2025/02/16 13:00:00","EST","HUD VL","61758","117.31","5.65","-15.9","1"
"2025/02/16 13:00:00","EST","LONGIL","61762","150","8.8","-45.44","1"
"2025/02/16 13:00:00","EST","MHK VL","61756","104.95","3.35","-5.84","1"
"2025/02/16 13:00:00","EST","MILLWD","61759","117.51","6.6","-15.15","1"
"2025/02/16 13:00:00","EST","N.Y.C.","61761","117.8","6.99","-15.05","1"
"2025/02/16 13:00:00","EST","NORTH","61755","94.99","-0.77","0","1"
"2025/02/16 13:00:00","EST","NPX","61845","152.6","5.65","-51.19","1"
"2025/02/16 13:00:00","EST","O H","61846","85.4","-13.12","-2.75","1"
"2025/02/16 13:00:00","EST","PJM","61847","54.4","-1.82","39.54","1"
"2025/02/16 13:00:00","EST","WEST","61752","87.79","-10.92","-2.95","1"
"2025/02/16 14:00:00","EST","CAPITL","61757","152.32","5.75","-50.72","1"
"2025/02/16 14:00:00","EST","CENTRL","61754","96.34","-2.39","-2.88","1"
"2025/02/16 14:00:00","EST","DUNWOD","61760","116.74","6.81","-14.08","1"
"2025/02/16 14:00:00","EST","GENESE","61753","90.28","-7.76","-2.19","1"
"2025/02/16 14:00:00","EST","H Q","61844","94.99","-0.86","0","1"
"2025/02/16 14:00:00","EST","HUD VL","61758","116.49","5.75","-14.89","1"
"2025/02/16 14:00:00","EST","LONGIL","61762","148.97","8.81","-44.31","1"
"2025/02/16 14:00:00","EST","MHK VL","61756","104.68","3.35","-5.47","1"
"2025/02/16 14:00:00","EST","MILLWD","61759","116.74","6.71","-14.18","1"
"2025/02/16 14:00:00","EST","N.Y.C.","61761","117.13","7.19","-14.09","1"
"2025/02/16 14:00:00","EST","NORTH","61755","94.9","-0.96","0","1"
"2025/02/16 14:00:00","EST","NPX","61845","148.3","5.75","-46.69","1"
"2025/02/16 14:00:00","EST","O H","61846","85.59","-12.84","-2.58","1"
"2025/02/16 14:00:00","EST","PJM","61847","53.3","-1.92","40.64","1"
"2025/02/16 14:00:00","EST","WEST","61752","87.5","-11.12","-2.76","1"
"2025/02/16 15:00:00","EST","CAPITL","61757","142.83","5.74","-41.44","1"
"2025/02/16 15:00:00","EST","CENTRL","61754","95.25","-2.58","-2.17","1"
"2025/02/16 15:00:00","EST","DUNWOD","61760","113.93","6.79","-11.49","1"
"2025/02/16 15:00:00","EST","GENESE","61753","88.72","-8.51","-1.58","1"
"2025/02/16 15:00:00","EST","H Q","61844","94.99","-0.66","0","1"
"2025/02/16 15:00:00","EST","HUD VL","61758","113.64","5.84","-12.15","1"
"2025/02/16 15:00:00","EST","LONGIL","61762","151.99","8.9","-47.44","1"
"2025/02/16 15:00:00","EST","MHK VL","61756","103.42","3.35","-4.41","1"
"2025/02/16 15:00:00","EST","MILLWD","61759","113.92","6.69","-11.57","1"
"2025/02/16 15:00:00","EST","N.Y.C.","61761","114.33","7.18","-11.49","1"
"2025/02/16 15:00:00","EST","NORTH","61755","94.87","-0.77","0.01","1"
"2025/02/16 15:00:00","EST","NPX","61845","152.8","5.84","-51.31","1"
"2025/02/16 15:00:00","EST","O H","61846","83.68","-13.87","-1.89","1"
"2025/02/16 15:00:00","EST","PJM","61847","54.88","-1.91","38.86","1"
"2025/02/16 15:00:00","EST","WEST","61752","86.31","-11.38","-2.04","1"
"2025/02/16 16:00:00","EST","CAPITL","61757","151.8","5.86","-49.89","1"
"2025/02/16 16:00:00","EST","CENTRL","61754","97.06","-2.21","-3.22","1"
"2025/02/16 16:00:00","EST","DUNWOD","61760","120.07","7.11","-16.92","1"
"2025/02/16 16:00:00","EST","GENESE","61753","90.95","-7.39","-2.3","1"
"2025/02/16 16:00:00","EST","H Q","61844","94.99","-1.05","0","1"
"2025/02/16 16:00:00","EST","HUD VL","61758","119.57","5.96","-17.56","1"
"2025/02/16 16:00:00","EST","LONGIL","61762","150.17","9.22","-44.9","1"
"2025/02/16 16:00:00","EST","MHK VL","61756","105.42","3.45","-5.93","1"
"2025/02/16 16:00:00","EST","MILLWD","61759","120","6.92","-17.04","1"
"2025/02/16 16:00:00","EST","N.Y.C.","61761","120.56","7.59","-16.93","1"
"2025/02/16 16:00:00","EST","NORTH","61755","94.9","-1.15","0","1"
"2025/02/16 16:00:00","EST","NPX","61845","161.9","5.86","-60","1"
"2025/02/16 16:00:00","EST","O H","61846","85.62","-13.06","-2.63","1"
"2025/02/16 16:00:00","EST","PJM","61847","57.4","-1.73","36.92","1"
"2025/02/16 16:00:00","EST","WEST","61752","87.58","-11.24","-2.77","1"
"2025/02/16 17:00:00","EST","CAPITL","61757","161.05","5.96","-59.05","1"
"2025/02/16 17:00:00","EST","CENTRL","61754","97.22","-2.31","-3.48","1"
"2025/02/16 17:00:00","EST","DUNWOD","61760","120.67","7.21","-17.42","1"
"2025/02/16 17:00:00","EST","GENESE","61753","90.77","-7.87","-2.6","1"
